ts_utc,date_utc,time_utc,volume,range_pips
2023-09-22 07:30:00+0000,2023-09-22,07:30,5584.18999999995,29.3
2023-09-28 12:30:00+0000,2023-09-28,12:30,6664.499999999989,25.7
2023-10-03 14:00:00+0000,2023-10-03,14:00,8044.519999999913,27.5
2023-10-03 14:10:00+0000,2023-10-03,14:10,8240.869999999835,27.3
2023-10-04 12:15:00+0000,2023-10-04,12:15,7127.939999999967,26.0
2023-10-06 12:30:00+0000,2023-10-06,12:30,9240.399999999909,57.4
2023-10-12 12:30:00+0000,2023-10-12,12:30,8591.849999999935,43.1
2023-10-17 12:30:00+0000,2023-10-17,12:30,6270.730000000014,27.0
2023-10-19 16:00:00+0000,2023-10-19,16:00,8426.360000000055,60.2
2023-10-26 12:30:00+0000,2023-10-26,12:30,7954.770000000025,28.5
2023-10-31 09:55:00+0000,2023-10-31,09:55,5057.1899999999905,25.6
2023-10-31 12:30:00+0000,2023-10-31,12:30,5487.040000000007,25.3
2023-11-01 14:00:00+0000,2023-11-01,14:00,8660.750000000011,30.3
2023-11-03 12:30:00+0000,2023-11-03,12:30,7984.260000000057,42.2
2023-11-03 14:00:00+0000,2023-11-03,14:00,7500.159999999898,25.2
2023-11-09 18:00:00+0000,2023-11-09,18:00,5641.6600000000135,29.2
2023-11-14 13:30:00+0000,2023-11-14,13:30,4292.640000000024,83.4
2023-11-15 13:30:00+0000,2023-11-15,13:30,7531.379999999994,32.9
2023-12-05 15:00:00+0000,2023-12-05,15:00,6515.249999999977,29.7
2023-12-08 13:30:00+0000,2023-12-08,13:30,8868.649999999854,47.6
2023-12-12 13:30:00+0000,2023-12-12,13:30,9241.71000000001,42.7
2023-12-13 19:00:00+0000,2023-12-13,19:00,8666.160000000024,64.0
2023-12-14 13:15:00+0000,2023-12-14,13:15,5982.789999999943,26.9
2023-12-14 14:10:00+0000,2023-12-14,14:10,5453.379999999957,33.1
2023-12-15 08:15:00+0000,2023-12-15,08:15,5721.480000000007,28.8
2023-12-15 13:30:00+0000,2023-12-15,13:30,5388.32999999998,25.2
2023-12-28 13:55:00+0000,2023-12-28,13:55,4349.859999999972,25.1
2024-01-03 15:00:00+0000,2024-01-03,15:00,6961.589999999949,26.1
2024-01-05 13:30:00+0000,2024-01-05,13:30,7255.419999999876,42.7
2024-01-05 13:40:00+0000,2024-01-05,13:40,6585.009999999913,25.3
2024-01-05 15:00:00+0000,2024-01-05,15:00,8558.590000000013,40.7
2024-01-11 13:30:00+0000,2024-01-11,13:30,9149.989999999923,60.0
2024-01-25 13:30:00+0000,2024-01-25,13:30,9923.16000000009,27.8
2024-01-31 19:00:00+0000,2024-01-31,19:00,7644.299999999914,42.3
2024-01-31 19:35:00+0000,2024-01-31,19:35,7691.909999999862,30.2
2024-01-31 20:00:00+0000,2024-01-31,20:00,7162.169999999932,45.4
2024-02-02 13:30:00+0000,2024-02-02,13:30,7980.509999999839,63.1
2024-02-09 13:30:00+0000,2024-02-09,13:30,8795.179999999982,26.4
2024-02-13 13:30:00+0000,2024-02-13,13:30,8325.289999999894,74.5
2024-02-15 13:30:00+0000,2024-02-15,13:30,8624.160000000042,25.7
2024-02-16 13:30:00+0000,2024-02-16,13:30,6459.339999999954,26.4
2024-02-22 08:15:00+0000,2024-02-22,08:15,5252.51000000001,28.6
2024-02-22 08:30:00+0000,2024-02-22,08:30,3644.3100000000336,28.2
2024-03-05 15:00:00+0000,2024-03-05,15:00,5948.060000000004,31.0
2024-03-08 13:30:00+0000,2024-03-08,13:30,9067.800000000052,52.9
2024-03-12 12:30:00+0000,2024-03-12,12:30,9604.549999999872,39.0
2024-04-03 14:00:00+0000,2024-04-03,14:00,4776.130000000005,28.7
2024-04-05 12:30:00+0000,2024-04-05,12:30,6663.1599999998925,42.5
2024-04-10 12:30:00+0000,2024-04-10,12:30,6278.419999999929,76.3
2024-04-11 12:30:00+0000,2024-04-11,12:30,6154.419999999885,30.7
2024-04-23 07:30:00+0000,2024-04-23,07:30,4516.070000000017,30.6
2024-04-23 13:45:00+0000,2024-04-23,13:45,6730.739999999989,42.0
2024-04-25 12:30:00+0000,2024-04-25,12:30,7842.579999999945,45.5
2024-04-30 12:30:00+0000,2024-04-30,12:30,5635.869999999929,32.1
2024-05-01 18:00:00+0000,2024-05-01,18:00,7481.729999999914,25.5
2024-05-01 18:35:00+0000,2024-05-01,18:35,7526.259999999875,32.4
2024-05-03 12:30:00+0000,2024-05-03,12:30,5967.549999999904,61.6
2024-05-03 14:00:00+0000,2024-05-03,14:00,7180.269999999924,32.0
2024-05-14 12:30:00+0000,2024-05-14,12:30,6467.919999999928,29.3
2024-05-15 12:30:00+0000,2024-05-15,12:30,6111.0999999999085,40.7
2024-05-23 13:45:00+0000,2024-05-23,13:45,4639.439999999967,27.4
2024-06-07 12:30:00+0000,2024-06-07,12:30,6023.879999999839,66.9
2024-06-12 12:30:00+0000,2024-06-12,12:30,4623.710000000051,61.7
2024-06-12 18:00:00+0000,2024-06-12,18:00,8197.750000000005,26.7
2024-06-13 12:30:00+0000,2024-06-13,12:30,5872.039999999987,31.1
2024-07-05 12:30:00+0000,2024-07-05,12:30,6238.650000000009,43.0
2024-07-11 12:30:00+0000,2024-07-11,12:30,6341.019999999893,48.0
2024-08-02 12:30:00+0000,2024-08-02,12:30,6159.689999999935,42.3
2024-08-14 12:30:00+0000,2024-08-14,12:30,4212.530000000029,31.5
2024-08-15 12:30:00+0000,2024-08-15,12:30,2959.800000000032,40.4
2024-08-23 14:00:00+0000,2024-08-23,14:00,4081.309999999975,40.4
2024-08-29 08:00:00+0000,2024-08-29,08:00,4189.0100000000175,36.2
2024-09-04 14:00:00+0000,2024-09-04,14:00,5885.820000000034,29.3
2024-09-06 12:30:00+0000,2024-09-06,12:30,5509.799999999947,76.0
2024-09-06 15:00:00+0000,2024-09-06,15:00,10197.810000000089,33.9
2024-09-11 12:30:00+0000,2024-09-11,12:30,5848.169999999946,27.9
2024-09-18 18:00:00+0000,2024-09-18,18:00,4956.539999999968,54.3
2024-09-18 18:40:00+0000,2024-09-18,18:40,8186.81999999993,26.8
2024-10-04 12:30:00+0000,2024-10-04,12:30,3859.4299999999857,65.3
2024-10-10 12:30:00+0000,2024-10-10,12:30,5565.449999999983,46.0
2024-10-17 12:30:00+0000,2024-10-17,12:30,3808.090000000013,26.5
2024-10-24 07:30:00+0000,2024-10-24,07:30,2046.0699999999963,25.2
2024-11-01 12:30:00+0000,2024-11-01,12:30,6121.43999999991,37.1
2024-11-06 00:10:00+0000,2024-11-06,00:10,5364.6000000000395,37.8
2024-11-06 02:25:00+0000,2024-11-06,02:25,4940.759999999997,25.9
2024-11-07 19:00:00+0000,2024-11-07,19:00,4050.679999999989,28.1
2024-11-13 13:30:00+0000,2024-11-13,13:30,5066.410000000007,28.4
2024-11-13 14:50:00+0000,2024-11-13,14:50,5790.899999999974,27.7
2024-11-13 15:05:00+0000,2024-11-13,15:05,4692.39999999998,26.6
2024-11-15 13:30:00+0000,2024-11-15,13:30,6031.150000000002,35.7
2024-11-19 09:15:00+0000,2024-11-19,09:15,6357.229999999994,29.8
2024-11-21 16:15:00+0000,2024-11-21,16:15,6858.800000000033,29.3
2024-11-22 08:15:00+0000,2024-11-22,08:15,5660.230000000001,29.6
2024-11-22 09:10:00+0000,2024-11-22,09:10,5386.639999999949,85.9
2024-11-22 09:15:00+0000,2024-11-22,09:15,5262.349999999971,53.4
2024-11-27 08:20:00+0000,2024-11-27,08:20,6037.6799999999075,25.9
2024-12-06 13:30:00+0000,2024-12-06,13:30,6252.089999999974,46.9
2024-12-11 13:30:00+0000,2024-12-11,13:30,6707.629999999985,30.6
2024-12-12 13:15:00+0000,2024-12-12,13:15,2898.87000000004,28.5
2024-12-18 19:00:00+0000,2024-12-18,19:00,3436.7900000000445,55.6
